   9.99999975E-05   1.00000000      -9.80000012E-04
   1.99999995E-04  0.999999881      -1.96000002E-03
   2.99999985E-04  0.999999702      -2.94000003E-03
   3.99999990E-04  0.999999404      -3.92000005E-03
   4.99999966E-04  0.999998987      -4.90000006E-03
   5.99999970E-04  0.999998510      -5.88000007E-03
   6.99999975E-04  0.999997914      -6.86000008E-03
   7.99999980E-04  0.999997199      -7.84000009E-03
   8.99999985E-04  0.999996424      -8.82000010E-03
   9.99999931E-04  0.999995530      -9.80000012E-03
   1.09999988E-03  0.999994576      -1.07800001E-02
   1.19999982E-03  0.999993503      -1.17600001E-02
   1.29999977E-03  0.999992311      -1.27400002E-02
   1.39999972E-03  0.999991059      -1.37200002E-02
   1.49999966E-03  0.999989688      -1.47000002E-02
   1.59999961E-03  0.999988198      -1.56800002E-02
   1.69999956E-03  0.999986649      -1.66600011E-02
   1.79999950E-03  0.999984980      -1.76400021E-02
   1.89999945E-03  0.999983191      -1.86200030E-02
   1.99999940E-03  0.999981344      -1.96000040E-02
   2.09999946E-03  0.999979377      -2.05800049E-02
   2.19999952E-03  0.999977291      -2.15600058E-02
   2.29999959E-03  0.999975145      -2.25400068E-02
   2.39999965E-03  0.999972880      -2.35200077E-02
   2.49999971E-03  0.999970555      -2.45000087E-02
   2.59999977E-03  0.999968112      -2.54800096E-02
   2.69999984E-03  0.999965549      -2.64600106E-02
   2.79999990E-03  0.999962926      -2.74400115E-02
   2.89999996E-03  0.999960184      -2.84200124E-02
   3.00000003E-03  0.999957323      -2.94000134E-02
   3.10000009E-03  0.999954402      -3.03800143E-02
   3.20000015E-03  0.999951363      -3.13600153E-02
   3.30000021E-03  0.999948204      -3.23400162E-02
   3.40000028E-03  0.999944985      -3.33200172E-02
   3.50000034E-03  0.999941647      -3.43000181E-02
   3.60000040E-03  0.999938190      -3.52800190E-02
   3.70000047E-03  0.999934673      -3.62600200E-02
   3.80000053E-03  0.999931037      -3.72400209E-02
   3.90000059E-03  0.999927342      -3.82200219E-02
   4.00000066E-03  0.999923527      -3.92000228E-02
   4.10000049E-03  0.999919593      -4.01800238E-02
   4.20000032E-03  0.999915600      -4.11600247E-02
   4.30000015E-03  0.999911487      -4.21400256E-02
   4.39999998E-03  0.999907255      -4.31200266E-02
   4.49999981E-03  0.999902964      -4.41000275E-02
   4.59999964E-03  0.999898553      -4.50800285E-02
   4.69999947E-03  0.999894023      -4.60600294E-02
   4.79999930E-03  0.999889433      -4.70400304E-02
   4.89999913E-03  0.999884725      -4.80200313E-02
   4.99999896E-03  0.999879897      -4.90000322E-02
   5.09999879E-03  0.999875009      -4.99800332E-02
   5.19999862E-03  0.999870002      -5.09600341E-02
   5.29999845E-03  0.999864936      -5.19400351E-02
   5.39999828E-03  0.999859750      -5.29200360E-02
   5.49999811E-03  0.999854445      -5.39000370E-02
   5.59999794E-03  0.999849081      -5.48800379E-02
   5.69999777E-03  0.999843597      -5.58600388E-02
   5.79999760E-03  0.999837995      -5.68400398E-02
